words@vch1971m	@vch1971m	133.175	133.445	сами
words@vch1971m	@vch1971m	133.445	133.715	все
words@vch1971m	@vch1971m	133.715	133.985	сказали
words@vch1971m	@vch1971m	133.985	134.255	/
words@vch1971m	@vch1971m	134.255	134.525	да
words@vch1971m	@vch1971m	134.525	134.795	блин
words@vch1971m	@vch1971m	134.795	135.065	/
words@vch1971m	@vch1971m	135.065	135.335	шло
words@vch1971m	@vch1971m	135.335	135.605	оно
words@vch1971m	@vch1971m	135.605	135.875	лесом
words@vch1971m	@vch1971m	135.875	136.145	это
words@vch1971m	@vch1971m	136.145	136.415	писательство
words@vch1971m	@vch1971m	136.415	136.685	/
words@vch1971m	@vch1971m	136.685	136.955	или
words@vch1971m	@vch1971m	136.955	137.225	какую-то
words@vch1971m	@vch1971m	137.225	137.495	черту
words@vch1971m	@vch1971m	137.495	137.765	для
words@vch1971m	@vch1971m	137.765	138.035	себя
words@vch1971m	@vch1971m	138.035	138.305	отвели
words@vch1971m	@vch1971m	138.305	138.575	/
words@vch1971m	@vch1971m	138.575	138.845	если
words@vch1971m	@vch1971m	138.845	139.115	вот
words@vch1971m	@vch1971m	139.115	139.385	не
words@vch1971m	@vch1971m	139.385	139.655	получился
words@vch1971m	@vch1971m	139.655	139.925	опять
words@vch1971m	@vch1971m	139.925	140.195	/
words@vch1971m	@vch1971m	140.195	140.465	то
words@vch1971m	@vch1971m	140.465	140.735	куда-нибудь
words@vch1971m	@vch1971m	140.735	141.005	уйду
words@vch1971m	@vch1971m	141.005	141.275	/
words@vch1971m	@vch1971m	141.275	141.545	и
words@vch1971m	@vch1971m	141.545	141.815	куда
words@vch1971m	@vch1971m	141.815	142.085	собственно
words@vch1971m	@vch1971m	142.085	142.355	/
words@vch1971m	@vch1971m	142.355	142.625	/
words@vch1971m	@vch1971m	142.625	142.895	были
words@vch1971m	@vch1971m	142.895	143.165	такие
words@vch1971m	@vch1971m	143.165	143.435	моменты
words@vch1971m	@vch1971m	143.435	143.705	вот
words@vch1971m	@vch1971m	143.705	143.975	отчаяния
words@vch1971m	@vch1971m	143.975	144.245	?
words@vch1971m	@vch1971m	144.245	144.515	/
words@vch1971m	@vch1971m	144.515	144.835	/
words@vch1971m	@vch1971m	205.899	206.142	я
words@vch1971m	@vch1971m	206.142	206.385	/
words@vch1971m	@vch1971m	206.385	206.628	на
words@vch1971m	@vch1971m	206.628	206.871	самом
words@vch1971m	@vch1971m	206.871	207.114	деле
words@vch1971m	@vch1971m	207.114	207.357	представляю
words@vch1971m	@vch1971m	207.357	207.6	вот
words@vch1971m	@vch1971m	207.6	207.843	/
words@vch1971m	@vch1971m	207.843	208.086	э
words@vch1971m	@vch1971m	208.086	208.329	/
words@vch1971m	@vch1971m	208.329	208.572	типичного
words@vch1971m	@vch1971m	208.572	208.815	наверное
words@vch1971m	@vch1971m	208.815	209.058	ну
words@vch1971m	@vch1971m	209.058	209.301	не
words@vch1971m	@vch1971m	209.301	209.544	знаю
words@vch1971m	@vch1971m	209.544	209.787	типичный
words@vch1971m	@vch1971m	209.787	210.03	не
words@vch1971m	@vch1971m	210.03	210.273	типичный
words@vch1971m	@vch1971m	210.273	210.516	но
words@vch1971m	@vch1971m	210.516	210.759	тем
words@vch1971m	@vch1971m	210.759	211.002	не
words@vch1971m	@vch1971m	211.002	211.245	менее
words@vch1971m	@vch1971m	211.245	211.488	я
words@vch1971m	@vch1971m	211.488	211.731	просто
words@vch1971m	@vch1971m	211.731	211.974	читатель
words@vch1971m	@vch1971m	211.974	212.217	/
words@vch1971m	@vch1971m	212.217	212.46	/
words@vch1971m	@vch1971m	212.46	212.703	и
words@vch1971m	@vch1971m	212.703	212.946	впервые
words@vch1971m	@vch1971m	212.946	213.189	я
words@vch1971m	@vch1971m	213.189	213.432	познакомился
words@vch1971m	@vch1971m	213.432	213.675	с
words@vch1971m	@vch1971m	213.675	213.918	вашим
words@vch1971m	@vch1971m	213.918	214.161	творчеством
words@vch1971m	@vch1971m	214.161	214.404	когда
words@vch1971m	@vch1971m	214.404	214.647	прочитал
words@vch1971m	@vch1971m	214.647	214.89	"золото
words@vch1971m	@vch1971m	214.89	215.133	бунта"
words@vch1971m	@vch1971m	215.133	215.376	/
words@vch1971m	@vch1971m	215.376	215.619	/
words@vch1971m	@vch1971m	215.619	215.862	ну
words@vch1971m	@vch1971m	215.862	216.105	вернее
words@vch1971m	@vch1971m	216.105	216.348	нет
words@vch1971m	@vch1971m	216.348	216.591	/
words@vch1971m	@vch1971m	216.591	216.834	когда
words@vch1971m	@vch1971m	216.834	217.077	начал
words@vch1971m	@vch1971m	217.077	217.32	его
words@vch1971m	@vch1971m	217.32	217.563	читать
words@vch1971m	@vch1971m	217.563	217.806	/
words@vch1971m	@vch1971m	217.806	218.049	то
words@vch1971m	@vch1971m	218.049	218.292	есть
words@vch1971m	@vch1971m	218.292	218.535	был
words@vch1971m	@vch1971m	218.535	218.778	такой
words@vch1971m	@vch1971m	218.778	219.021	большой
words@vch1971m	@vch1971m	219.021	219.264	большой
words@vch1971m	@vch1971m	219.264	219.507	шум
words@vch1971m	@vch1971m	219.507	219.75	/
words@vch1971m	@vch1971m	219.75	219.993	э
words@vch1971m	@vch1971m	219.993	220.236	именно
words@vch1971m	@vch1971m	220.236	220.479	вот
words@vch1971m	@vch1971m	220.479	220.722	на
words@vch1971m	@vch1971m	220.722	220.965	"золото
words@vch1971m	@vch1971m	220.965	221.208	бунта"
words@vch1971m	@vch1971m	221.208	221.451	/
words@vch1971m	@vch1971m	221.451	221.694	все
words@vch1971m	@vch1971m	221.694	221.937	говорили
words@vch1971m	@vch1971m	221.937	222.18	надо
words@vch1971m	@vch1971m	222.18	222.423	нам
words@vch1971m	@vch1971m	222.423	222.666	читать
words@vch1971m	@vch1971m	222.666	222.909	/
words@vch1971m	@vch1971m	222.909	223.152	/
words@vch1971m	@vch1971m	223.152	223.395	я
words@vch1971m	@vch1971m	223.395	223.638	м
words@vch1971m	@vch1971m	223.638	223.881	начал
words@vch1971m	@vch1971m	223.881	224.124	читатать
words@vch1971m	@vch1971m	224.124	224.367	/
words@vch1971m	@vch1971m	224.367	224.61	думал
words@vch1971m	@vch1971m	224.61	224.853	/
words@vch1971m	@vch1971m	224.853	225.096	/
words@vch1971m	@vch1971m	225.096	225.339	м
words@vch1971m	@vch1971m	225.339	225.582	ну
words@vch1971m	@vch1971m	225.582	225.825	честно
words@vch1971m	@vch1971m	225.825	226.068	вам
words@vch1971m	@vch1971m	226.068	226.311	скажу
words@vch1971m	@vch1971m	226.311	226.554	/
words@vch1971m	@vch1971m	226.554	226.797	я
words@vch1971m	@vch1971m	226.797	227.04	думал
words@vch1971m	@vch1971m	227.04	227.283	что
words@vch1971m	@vch1971m	227.283	227.526	у
words@vch1971m	@vch1971m	227.526	227.769	меня
words@vch1971m	@vch1971m	227.769	228.012	наверное
words@vch1971m	@vch1971m	228.012	228.255	какой-нибудь
words@vch1971m	@vch1971m	228.255	228.498	вывих
words@vch1971m	@vch1971m	228.498	228.741	будет
words@vch1971m	@vch1971m	228.741	228.984	наверное
words@vch1971m	@vch1971m	228.984	229.227	извилины
words@vch1971m	@vch1971m	229.227	229.47	/
words@vch1971m	@vch1971m	229.47	229.713	потому
words@vch1971m	@vch1971m	229.713	229.956	что
words@vch1971m	@vch1971m	229.956	230.199	продраться
words@vch1971m	@vch1971m	230.199	230.442	сквозь
words@vch1971m	@vch1971m	230.442	230.685	вот
words@vch1971m	@vch1971m	230.685	230.928	эти
words@vch1971m	@vch1971m	230.928	231.171	вот
words@vch1971m	@vch1971m	231.171	231.414	слова
words@vch1971m	@vch1971m	231.414	231.657	старорусские
words@vch1971m	@vch1971m	231.657	231.9	/
words@vch1971m	@vch1971m	231.9	232.143	хотя
words@vch1971m	@vch1971m	232.143	232.386	я
words@vch1971m	@vch1971m	232.386	232.629	совершенно
words@vch1971m	@vch1971m	232.629	232.872	этого
words@vch1971m	@vch1971m	232.872	233.115	не
words@vch1971m	@vch1971m	233.115	233.358	понимаю
words@vch1971m	@vch1971m	233.358	233.601	/
words@vch1971m	@vch1971m	233.601	233.844	может
words@vch1971m	@vch1971m	233.844	234.087	быть
words@vch1971m	@vch1971m	234.087	234.33	это
words@vch1971m	@vch1971m	234.33	234.573	не
words@vch1971m	@vch1971m	234.573	234.816	старорусские
words@vch1971m	@vch1971m	234.816	235.059	а
words@vch1971m	@vch1971m	235.059	235.302	вы
words@vch1971m	@vch1971m	235.302	235.545	просто
words@vch1971m	@vch1971m	235.545	235.788	издевались
words@vch1971m	@vch1971m	235.788	236.031	надо
words@vch1971m	@vch1971m	236.031	236.274	мной
words@vch1971m	@vch1971m	236.274	236.517	как
words@vch1971m	@vch1971m	236.517	236.76	читателем
words@vch1971m	@vch1971m	236.76	237.003	/
words@vch1971m	@vch1971m	237.003	237.246	/
words@vch1971m	@vch1971m	237.246	237.489	я
words@vch1971m	@vch1971m	237.489	237.732	не
words@vch1971m	@vch1971m	237.732	237.975	мог
words@vch1971m	@vch1971m	237.975	238.218	продраться
words@vch1971m	@vch1971m	238.218	238.461	/
words@vch1971m	@vch1971m	238.461	238.704	отложил
words@vch1971m	@vch1971m	238.704	238.947	/
words@vch1971m	@vch1971m	238.947	239.19	думаю
words@vch1971m	@vch1971m	239.19	239.433	не
words@vch1971m	@vch1971m	239.433	239.676	наверное
words@vch1971m	@vch1971m	239.676	239.919	я
words@vch1971m	@vch1971m	239.919	240.162	не
words@vch1971m	@vch1971m	240.162	240.405	дорос
words@vch1971m	@vch1971m	240.405	240.648	до
words@vch1971m	@vch1971m	240.648	240.891	этой
words@vch1971m	@vch1971m	240.891	241.134	литературы
words@vch1971m	@vch1971m	241.134	241.377	/
words@vch1971m	@vch1971m	241.377	241.62	/
words@vch1971m	@vch1971m	241.62	241.863	потом
words@vch1971m	@vch1971m	241.863	242.106	/
words@vch1971m	@vch1971m	242.106	242.349	когда
words@vch1971m	@vch1971m	242.349	242.592	вышел
words@vch1971m	@vch1971m	242.592	242.835	фильм
words@vch1971m	@vch1971m	242.835	243.078	про
words@vch1971m	@vch1971m	243.078	243.321	географа
words@vch1971m	@vch1971m	243.321	243.564	/
words@vch1971m	@vch1971m	243.564	243.807	я
words@vch1971m	@vch1971m	243.807	244.05	его
words@vch1971m	@vch1971m	244.05	244.293	посмотрел
words@vch1971m	@vch1971m	244.293	244.536	/
words@vch1971m	@vch1971m	244.536	244.779	я
words@vch1971m	@vch1971m	244.779	245.022	прочитал
words@vch1971m	@vch1971m	245.022	245.265	"географа"
words@vch1971m	@vch1971m	245.265	245.508	/
words@vch1971m	@vch1971m	245.508	245.751	я
words@vch1971m	@vch1971m	245.751	245.994	понял
words@vch1971m	@vch1971m	245.994	246.237	/
words@vch1971m	@vch1971m	246.237	246.48	вы
words@vch1971m	@vch1971m	246.48	246.723	/
words@vch1971m	@vch1971m	246.723	246.966	блин
words@vch1971m	@vch1971m	246.966	247.209	/
words@vch1971m	@vch1971m	247.209	247.452	мой
words@vch1971m	@vch1971m	247.452	247.695	писатель
words@vch1971m	@vch1971m	247.695	247.938	/
words@vch1971m	@vch1971m	247.938	248.181	/
words@vch1971m	@vch1971m	248.181	248.424	что
words@vch1971m	@vch1971m	248.424	248.667	у
words@vch1971m	@vch1971m	248.667	248.91	меня
words@vch1971m	@vch1971m	248.91	249.153	с...
words@vch1971m	@vch1971m	249.153	249.396	что
words@vch1971m	@vch1971m	249.396	249.639	у
words@vch1971m	@vch1971m	249.639	249.882	меня
words@vch1971m	@vch1971m	249.882	250.125	не
words@vch1971m	@vch1971m	250.125	250.368	заладилось
words@vch1971m	@vch1971m	250.368	250.611	с
words@vch1971m	@vch1971m	250.611	250.854	вами
words@vch1971m	@vch1971m	250.854	251.097	/
words@vch1971m	@vch1971m	251.097	251.34	когда
words@vch1971m	@vch1971m	251.34	251.583	я
words@vch1971m	@vch1971m	251.583	251.826	стал
words@vch1971m	@vch1971m	251.826	252.069	читать
words@vch1971m	@vch1971m	252.069	252.312	"золото
words@vch1971m	@vch1971m	252.312	252.555	бунта"
words@vch1971m	@vch1971m	252.555	252.798	?
words@vch1971m	@vch1971m	252.798	253.041	я
words@vch1971m	@vch1971m	253.041	253.284	вернулся
words@vch1971m	@vch1971m	253.284	253.527	/
words@vch1971m	@vch1971m	253.527	253.77	я
words@vch1971m	@vch1971m	253.77	254.013	прочитал
words@vch1971m	@vch1971m	254.013	254.256	/
words@vch1971m	@vch1971m	254.256	254.499	то
words@vch1971m	@vch1971m	254.499	254.742	есть
words@vch1971m	@vch1971m	254.742	254.985	понятно
words@vch1971m	@vch1971m	254.985	255.228	/
words@vch1971m	@vch1971m	255.228	255.471	нужно
words@vch1971m	@vch1971m	255.471	255.714	было
words@vch1971m	@vch1971m	255.714	255.957	/
words@vch1971m	@vch1971m	255.957	256.2	э
words@vch1971m	@vch1971m	256.2	256.443	/
words@vch1971m	@vch1971m	256.443	256.686	пройти
words@vch1971m	@vch1971m	256.686	256.929	какую-то
words@vch1971m	@vch1971m	256.929	257.172	определенную
words@vch1971m	@vch1971m	257.172	257.415	там
words@vch1971m	@vch1971m	257.415	257.658	стадию
words@vch1971m	@vch1971m	257.658	257.901	/
words@vch1971m	@vch1971m	257.901	258.144	когда
words@vch1971m	@vch1971m	258.144	258.387	ты
words@vch1971m	@vch1971m	258.387	258.63	привыкаешь
words@vch1971m	@vch1971m	258.63	258.873	к
words@vch1971m	@vch1971m	258.873	259.116	этому
words@vch1971m	@vch1971m	259.116	259.359	языку
words@vch1971m	@vch1971m	259.359	259.602	/
words@vch1971m	@vch1971m	259.602	259.845	потому
words@vch1971m	@vch1971m	259.845	260.088	что
words@vch1971m	@vch1971m	260.088	260.331	там
words@vch1971m	@vch1971m	260.331	260.574	есть
words@vch1971m	@vch1971m	260.574	260.817	все-таки
words@vch1971m	@vch1971m	260.817	261.06	сюжет
words@vch1971m	@vch1971m	261.06	261.303	/
words@vch1971m	@vch1971m	261.303	261.546	так
words@vch1971m	@vch1971m	261.546	261.789	есть
words@vch1971m	@vch1971m	261.789	262.032	история
words@vch1971m	@vch1971m	262.032	262.275	/
words@vch1971m	@vch1971m	262.275	262.518	и
words@vch1971m	@vch1971m	262.518	262.761	так
words@vch1971m	@vch1971m	262.761	263.004	далее
words@vch1971m	@vch1971m	263.004	263.247	/
words@vch1971m	@vch1971m	263.247	263.49	то
words@vch1971m	@vch1971m	263.49	263.733	есть
words@vch1971m	@vch1971m	263.733	263.976	вы
words@vch1971m	@vch1971m	263.976	264.219	/
words@vch1971m	@vch1971m	264.219	264.462	писатель
words@vch1971m	@vch1971m	264.462	264.705	ну
words@vch1971m	@vch1971m	264.705	264.948	вообще
words@vch1971m	@vch1971m	264.948	265.191	разный
words@vch1971m	@vch1971m	265.191	265.434	/
words@vch1971m	@vch1971m	265.434	265.677	я...
words@vch1971m	@vch1971m	265.677	265.92	может
words@vch1971m	@vch1971m	265.92	266.163	быть
words@vch1971m	@vch1971m	266.163	266.406	я
words@vch1971m	@vch1971m	266.406	266.649	не
words@vch1971m	@vch1971m	266.649	266.892	очень
words@vch1971m	@vch1971m	266.892	267.135	сведущ
words@vch1971m	@vch1971m	267.135	267.378	/
words@vch1971m	@vch1971m	267.378	267.621	я
words@vch1971m	@vch1971m	267.621	267.864	не
words@vch1971m	@vch1971m	267.864	268.107	много
words@vch1971m	@vch1971m	268.107	268.35	таких
words@vch1971m	@vch1971m	268.35	268.593	писателей
words@vch1971m	@vch1971m	268.593	268.836	знаю
words@vch1971m	@vch1971m	268.836	269.079	/
words@vch1971m	@vch1971m	269.079	269.322	которые
words@vch1971m	@vch1971m	269.322	269.565	пишут
words@vch1971m	@vch1971m	269.565	269.808	совершенно
words@vch1971m	@vch1971m	269.808	270.051	разные
words@vch1971m	@vch1971m	270.051	270.294	вещи
words@vch1971m	@vch1971m	270.294	270.537	/
words@vch1971m	@vch1971m	270.537	270.78	/
words@vch1971m	@vch1971m	270.78	271.023	когда
words@vch1971m	@vch1971m	271.023	271.266	вы
words@vch1971m	@vch1971m	271.266	271.509	принимаете
words@vch1971m	@vch1971m	271.509	271.752	решение
words@vch1971m	@vch1971m	271.752	271.995	/
words@vch1971m	@vch1971m	271.995	272.238	вот
words@vch1971m	@vch1971m	272.238	272.481	историческую
words@vch1971m	@vch1971m	272.481	272.724	напишу
words@vch1971m	@vch1971m	272.724	272.967	/
words@vch1971m	@vch1971m	272.967	273.21	или
words@vch1971m	@vch1971m	273.21	273.453	про
words@vch1971m	@vch1971m	273.453	273.696	сегодня
words@vch1971m	@vch1971m	273.696	273.939	напишу
words@vch1971m	@vch1971m	273.939	274.182	/
words@vch1971m	@vch1971m	274.182	274.425	/
words@vch1971m	@vch1971m	274.425	274.668	у
words@vch1971m	@vch1971m	274.668	274.911	меня
words@vch1971m	@vch1971m	274.911	275.154	наверное
words@vch1971m	@vch1971m	275.154	275.397	бы
words@vch1971m	@vch1971m	275.397	275.64	год
words@vch1971m	@vch1971m	275.64	275.883	ушел
words@vch1971m	@vch1971m	275.883	276.126	на
words@vch1971m	@vch1971m	276.126	276.369	то
words@vch1971m	@vch1971m	276.369	276.612	что
words@vch1971m	@vch1971m	276.612	276.855	я
words@vch1971m	@vch1971m	276.855	277.098	просто
words@vch1971m	@vch1971m	277.098	277.341	бы
words@vch1971m	@vch1971m	277.341	277.584	метался
words@vch1971m	@vch1971m	277.584	277.827	из
words@vch1971m	@vch1971m	277.827	278.07	стороны
words@vch1971m	@vch1971m	278.07	278.313	в
words@vch1971m	@vch1971m	278.313	278.556	сторону
words@vch1971m	@vch1971m	278.556	278.799	/
words@vch1971m	@vch1971m	278.799	279.042	потому
words@vch1971m	@vch1971m	279.042	279.285	что
words@vch1971m	@vch1971m	279.285	279.528	книга
words@vch1971m	@vch1971m	279.528	279.771	занимает
words@vch1971m	@vch1971m	279.771	280.014	время
words@vch1971m	@vch1971m	280.014	280.257	/
words@vch1971m	@vch1971m	280.257	280.5	/
words@vch1971m	@vch1971m	280.5	280.743	эот
words@vch1971m	@vch1971m	280.743	280.986	нужно
words@vch1971m	@vch1971m	280.986	281.229	принять
words@vch1971m	@vch1971m	281.229	281.472	решение
words@vch1971m	@vch1971m	281.472	281.715	/
words@vch1971m	@vch1971m	281.715	281.958	что
words@vch1971m	@vch1971m	281.958	282.201	да
words@vch1971m	@vch1971m	282.201	282.444	/
words@vch1971m	@vch1971m	282.444	282.687	я
words@vch1971m	@vch1971m	282.687	282.93	вот
words@vch1971m	@vch1971m	282.93	283.173	сейчас
words@vch1971m	@vch1971m	283.173	283.416	пишу
words@vch1971m	@vch1971m	283.416	283.659	историческую
words@vch1971m	@vch1971m	283.659	283.902	/
words@vch1971m	@vch1971m	283.902	284.145	или
words@vch1971m	@vch1971m	284.145	284.388	нет
words@vch1971m	@vch1971m	284.388	284.631	/
words@vch1971m	@vch1971m	284.631	284.874	я
words@vch1971m	@vch1971m	284.874	285.117	пишу
words@vch1971m	@vch1971m	285.117	285.36	про
words@vch1971m	@vch1971m	285.36	285.603	сегодняшнюю
words@vch1971m	@vch1971m	285.603	285.846	жизнь
words@vch1971m	@vch1971m	285.846	286.089	/
words@vch1971m	@vch1971m	286.089	286.332	/
words@vch1971m	@vch1971m	286.332	286.575	какие
words@vch1971m	@vch1971m	286.575	286.818	у
words@vch1971m	@vch1971m	286.818	287.061	вас
words@vch1971m	@vch1971m	287.061	287.304	критерии
words@vch1971m	@vch1971m	287.304	287.547	/
words@vch1971m	@vch1971m	287.547	287.79	как
words@vch1971m	@vch1971m	287.79	288.033	вы
words@vch1971m	@vch1971m	288.033	288.276	решаете
words@vch1971m	@vch1971m	288.276	288.639	?
gesture@avi1969m	@avi1969m	28.0	28.75	кивок
gesture@avi1969m	@avi1969m	46.98	49.76	чешет указательным пальцем правой рукинад бровью
gesture@avi1969m	@avi1969m	50.18	51.36	короткий взмах кистями рук
gesture@avi1969m	@avi1969m	56.04	56.54	взмах левой рукой
gesture@avi1969m	@avi1969m	65.365	66.005	стучит кистью правой руки по подлокотнику
gesture@avi1969m	@avi1969m	68.36	70.9	приподнимает кисть правой руки с подлокотника кресла
gesture@avi1969m	@avi1969m	72.42	76.38	держит кисть правой руки слегка приподнятой, ладонью наверх, немного двигая вверх-вниз
gesture@avi1969m	@avi1969m	109.26	109.84	приподнимает кисть правой руки от подлокотника кресла
gesture@avi1969m	@avi1969m	126.47	126.63	небольшой взмах рукой
gesture@avi1969m	@avi1969m	157.41	167.13	слегка приподнимает кисть правой руки от подлокотника
gesture@avi1969m	@avi1969m	169.79	171.43	приподнимает кисти рук ладонями вверх
gesture@avi1969m	@avi1969m	171.49	178.41	слегка приподнимает, постукивая, кисть от подлокотника кресла
gesture@avi1969m	@avi1969m	185.73	203.99	слегка приподнимает, постукивая, кисть правой руки от подлокотника кресла
gesture@avi1969m	@avi1969m	204.06	205.58	взмахивает руками, повернув ладони наверх
gesture@avi1969m	@avi1969m	225.24	229.04	
gesture@avi1969m	@avi1969m	289.457	290.377	взмах руками
gesture@avi1969m	@avi1969m	293.677	294.597	взмах руками
gesture@avi1969m	@avi1969m	299.32	300.48	двумя руками показывает полусферу
gesture@avi1969m	@avi1969m	306.577	312.437	стучит правой рукой по подлокотнику
gesture@avi1969m	@avi1969m	330.907	333.32	потирает руки
gesture@avi1969m	@avi1969m	333.373	334.313	складывает пальцы вместе, не соприкасая ладони
gesture@avi1969m	@avi1969m	334.363	335.243	взмах руками
gesture@vch1971m	@vch1971m	36.577	38.017	встряхивает правой кистью
gesture@vch1971m	@vch1971m	84.13	86.79	держит руки ладонями наверх
gesture@vch1971m	@vch1971m	86.85	87.61	резкий вмах рукой вниз
gesture@vch1971m	@vch1971m	128.31	134.09	держит руки перед собой, ладони открыты и смотрят друг на друга, немного двигает вверх-вниз рукаами
gesture@vch1971m	@vch1971m	136.96	138.84	машет вытянутой рукой справа от себя
gesture@vch1971m	@vch1971m	142.58	144.24	поднимает и опускает ладони
gesture@vch1971m	@vch1971m	205.88	211.02	держит руки перед собой, ладони открыты и смотрят друг на друга, немного двигает вверх-вниз рукаами
gesture@vch1971m	@vch1971m	215.419	217.399	поднимает указательный палец правой руки, а затем указать им на собеседника
gesture@vch1971m	@vch1971m	217.409	218.449	всплескивает руками
gesture@vch1971m	@vch1971m	219.77	221.43	держит руки перед собой, ладони открыты и смотрят друг на друга, немного двигает вверх-вниз руками
gesture@vch1971m	@vch1971m	225.24	229.04	держит руки перед собой, ладони открыты и смотрят друг на друга, немного двигает вверх-вниз руками
gesture@vch1971m	@vch1971m	232.18	238.02	держит руки перед собой, ладони открыты и смотрят друг на друга, немного двигает вверх-вниз и вправо-влево рукаами
gesture@vch1971m	@vch1971m	240.58	241.42	поворачивает ладони наверх
gesture@vch1971m	@vch1971m	242.84	244.8	поднимает указательный палец правой руки наверх, взмахивает  им, еще раз взмахивает всей кистью
gesture@vch1971m	@vch1971m	249.94	253.22	держит руки перед собой, ладони открыты и смотрят друг на друга, немного двигает вверх-вниз руками
gesture@vch1971m	@vch1971m	253.28	255.22	машет руками вверх-вниз вправо-влево
gesture@vch1971m	@vch1971m	255.85	259.21	держит руки перед собой, ладони открыты и смотрят друг на друга, немного двигает вверх-вниз руками
gesture@vch1971m	@vch1971m	259.23	260.61	руками изображает шар
gesture@vch1971m	@vch1971m	265.0	265.88	смыкает и размыкает большой и указательный пальцы
gesture@vch1971m	@vch1971m	270.62	271.28	держит руки перед собой, ладони открыты и смотрят друг на друга, кисти немного опускаются
gesture@vch1971m	@vch1971m	277.5	279.02	держит руки перед собой, двигая ими из стороны в сторону
gesture@vch1971m	@vch1971m	280.55	286.25	держит левую руку немного перед собой и двигает ей в разные стороны
gestMeaning@vch1971m	@vch1971m	36.577	38.017	Риторические жесты: подчеркнуть эмфазу "без всякой ложной скромности"
gestMeaning@vch1971m	@vch1971m	84.13	86.79	Риторический жест: подчеркивать ритм фразы
gestMeaning@vch1971m	@vch1971m	86.85	87.61	Риторические жесты: подчеркнуть эмфазу "буду" 
gestMeaning@vch1971m	@vch1971m	128.31	134.09	Риторический жест: подчеркивать ритм фразы
gestMeaning@vch1971m	@vch1971m	136.96	138.84	Изобразительный жест: прекратить,остановить, черта 
gestMeaning@vch1971m	@vch1971m	142.58	144.24	Риторический жест:     подчеркивать ритм фразы
gestMeaning@vch1971m	@vch1971m	205.88	211.02	Риторический жест: подчеркивать ритм фразы
gestMeaning@vch1971m	@vch1971m	215.419	217.399	поддержка собственной речи
gestMeaning@vch1971m	@vch1971m	217.409	218.449	Риторические жесты: подчеркнуть эмфазу "большой-большой"
gestMeaning@vch1971m	@vch1971m	219.77	221.43	поддержка собственной речи
gestMeaning@vch1971m	@vch1971m	225.24	229.04	поддержка собственной речи
gestMeaning@vch1971m	@vch1971m	232.18	238.02	поддержка собственной речи
gestMeaning@vch1971m	@vch1971m	240.58	241.42	поддержка собственной речи
gestMeaning@vch1971m	@vch1971m	242.84	244.8	Риторические жесты: подчеркнуть эмфазу "потом"
gestMeaning@vch1971m	@vch1971m	249.94	253.22	поддержка собственной речи
gestMeaning@vch1971m	@vch1971m	253.28	255.22	поддержка собственной речи
gestMeaning@vch1971m	@vch1971m	255.85	259.21	поддержка собственной речи
gestMeaning@vch1971m	@vch1971m	259.23	260.61	поддержка собственной речи
gestMeaning@vch1971m	@vch1971m	265.0	265.88	поддержка собственной речи
gestMeaning@vch1971m	@vch1971m	270.62	271.28	риторический жест: подчеркнуть эмфазу "совершенно"
gestMeaning@vch1971m	@vch1971m	277.5	279.02	Изобразительный жест: "из стороны в сторону"
gestMeaning@vch1971m	@vch1971m	280.55	286.25	Риторический жест: подчеркивает ритм фразы
gestMeaning@avi1969m	@avi1969m	28.0	28.75	Этикетный жест: приветствие 
gestMeaning@avi1969m	@avi1969m	46.98	49.76	поддержка собственной речи
gestMeaning@avi1969m	@avi1969m	50.18	51.36	Риторический жест: подчеркнуть эмфазу "профессиональным"
gestMeaning@avi1969m	@avi1969m	56.04	56.54	поддержание собственной коммуникации
gestMeaning@avi1969m	@avi1969m	65.365	66.005	Риторический жест: подчеркнуть эмфазу "всегда"
gestMeaning@avi1969m	@avi1969m	68.36	70.9	поддержание собственной речи
gestMeaning@avi1969m	@avi1969m	72.42	76.38	Риторический жест: подчеркивать ритм фразы
gestMeaning@avi1969m	@avi1969m	109.26	109.84	Риторический жест: подчеркнуть эмфазу "сразу же"
gestMeaning@avi1969m	@avi1969m	126.47	126.63	Риторические жесты: подчеркнуть эмфазу "лучшая"
gestMeaning@avi1969m	@avi1969m	157.41	167.13	поддержка собственной речи
gestMeaning@avi1969m	@avi1969m	169.79	171.43	поддержка собственной коммуникации
gestMeaning@avi1969m	@avi1969m	171.49	178.41	Риторический жест: подчеркивать ритм фразы
gestMeaning@avi1969m	@avi1969m	185.73	203.99	Риторический жест: подчеркивать ритм фразы
gestMeaning@avi1969m	@avi1969m	204.06	205.58	Риторический жест: подчеркнуть эмфазу "такой"
gestMeaning@avi1969m	@avi1969m	289.457	290.377	поддержка собственной речи
gestMeaning@avi1969m	@avi1969m	293.677	294.597	поддержка собственной речи
gestMeaning@avi1969m	@avi1969m	299.32	300.48	Ритмический жест: подчеркнуть эмфазу "вневременная" 
gestMeaning@avi1969m	@avi1969m	306.577	312.437	поддержка собственной речи
gestMeaning@avi1969m	@avi1969m	330.907	333.32	поддержка собственной речи
gestMeaning@avi1969m	@avi1969m	333.373	334.313	поддержка собственной речи
gestMeaning@avi1969m	@avi1969m	334.363	335.243	риторические жесты: подчеркнуть эмфазу "они"
intonation@avi1969m	@avi1969m	43.04	84.08	нарратив
intonation@avi1969m	@avi1969m	89.945	128.285	нарратив
intonation@avi1969m	@avi1969m	144.885	205.865	нарратив
